Listing_ID,Sale_Price,Date_Sold,Days_on_Market
L00078,152523.99301133642,2023-11-20,118.9957800570643
L00085,1031730.0010425883,2024-06-15,45.98623300687237
L00539,1465499.0071874396,2023-08-25,34.00088429619052
L00083,876183.9903081033,2023-08-23,104.00552282011805
L00458,948949.9896667677,2023-05-30,18.992563403032154
L01138,972091.9945969911,2023-08-05,45.99029613254994
L00615,192156.99739778604,2023-08-09,34.011891731432506
L01186,552203.0094599281,2024-04-16,16.982987851754668
L01076,133534.99198897587,2024-04-24,35.00552368330666
L00737,880246.9901316762,2024-02-02,98.9779509476646
L00437,200155.98849349364,2023-08-22,56.99529961023243
L00555,160136.99684283603,2023-08-20,115.99144609888168
L01080,792875.0228921914,2023-08-20,30.0008590820187
L01062,336748.0119851448,2023-09-27,52.9914757978852
L00351,1032111.0174997543,2024-03-08,119.00296590956015
L00197,1347714.0059914414,2023-05-01,33.00159461128745
L00465,1679088.9804561867,2023-07-28,13.994968940339197
L00589,1364749.0113335468,2024-05-20,65.01141671636417
L00006,1533438.0107493545,2023-09-11,78.98373603176864
L00311,378090.9894340435,2023-08-02,66.99658526136527
L00662,444828.99386876036,2023-01-31,11.001925237294923
L00405,336609.99184038996,2023-08-31,117.99494524023682
L01196,443291.99010045687,2024-05-21,59.99872230276585
L01044,1226345.0016009354,2023-11-04,23.013029659215153
L01058,951028.0010094485,2023-09-12,32.02047217417447
L00105,606081.9912722715,2023-09-12,83.00186804239397
L00537,1223303.9958938845,2023-12-12,62.98996825466545
L00606,278628.02250181604,2023-03-28,26.998450523063408
L00063,1471036.9818890763,2024-06-15,53.99501642767849
L00282,1051676.001065821,2023-10-10,52.00566887627036
L01056,1786323.0083961864,2023-04-08,21.988623671257454
L00239,2048808.016638709,2023-08-16,63.007743070688306
L00224,537954.9726081346,2023-11-21,97.01018262599617
L00146,192930.00170314076,2023-11-09,28.997789599261626
L01119,1470589.9954281298,2023-05-26,85.00693042604587
L00374,1195569.000999376,2024-06-28,50.00896670724636
L00119,1822650.0167799948,2024-03-01,39.00571326819552
L00803,1869881.9990679577,2023-03-26,30.00575948539171
L00251,419957.9948640966,2023-06-11,46.99669831759025
L01157,535113.9960343919,2023-09-14,20.99830753842084
L00010,1869002.9996145514,2023-11-01,9.017393487113829
L00450,1107983.9963445421,2023-08-01,92.9951335754708
L00874,871034.9906882818,2023-07-11,77.00844186051435
L00390,1646645.9959823934,2023-11-07,12.007352003291375
L00966,869248.9849434315,2023-10-05,39.99817981494526
L00461,1986335.0079387748,2023-04-29,22.009951639211753
L01147,1321870.9927412982,2024-03-04,18.99495648630308
L00145,767089.0144858811,2024-04-21,114.00315320809904
L00502,729157.0034004322,2023-04-29,63.99967841632318
L01108,1042463.018063648,2023-10-07,63.003550964590495
L00540,1053416.999257492,2023-09-15,57.998938705828536
L00178,339297.01095130737,2023-10-09,25.998509989706562
L01159,816089.9858827664,2024-07-11,101.99083645331437
L01051,851150.002933061,2023-09-19,47.99520740102818
L00584,1493659.0034236691,2023-10-05,33.01520348112216
L01195,392189.99985552055,2024-02-07,118.00158836073086
L00008,853592.0019910401,2023-12-18,42.01048176144733
L00574,766938.0042676318,2023-09-12,82.01117522789255
L00843,1476022.0078018776,2023-05-13,24.983870419712574
L00358,646043.9888073562,2024-03-07,106.00943469535368
L00330,1691541.99779445,2024-07-18,106.00139258860183
L00705,1973193.9927075105,2024-05-03,85.9974545827638
L00830,435816.97970701446,2023-03-27,83.00200353460734
L00259,1577126.9753704104,2023-09-17,119.99061303562839
L00891,1485759.9939560294,2023-02-07,26.010849608696525
L00834,1788948.9917220671,2023-06-09,77.98928279341801
L01188,1441257.0092238486,2023-06-25,75.01086254586464
L00905,1527747.9972857772,2023-11-30,113.98458307215712
L00526,339476.99888044177,2024-01-06,33.99789777360171
L00814,505407.00203858595,2023-12-02,16.003030123634968
L00732,714720.9794840565,2023-10-31,56.99707917241292
L01032,543686.9974831669,2023-06-13,114.00776827704192
L01141,354940.9807489877,2023-09-03,70.97488750451306
L00441,1586402.0160410076,2023-05-16,67.0021153475022
L00532,285683.00683285174,2024-06-24,114.97327398422972
L00960,956750.0039210197,2024-01-21,31.99607282751094
L00229,245398.00795046779,2024-01-16,79.97636221646641
L01041,893216.9896336293,2023-10-22,64.98888499424805
L00213,1903131.988897546,2024-08-30,111.99626775610257
L00080,1506830.0082489697,2023-08-22,64.01526596156278
L00149,327826.00964875036,2023-09-03,39.9898325616558
L00592,1493420.0250568008,2023-05-14,6.015702872864962
L00708,1986582.9889583616,2023-08-22,98.01082391459062
L00590,389075.02196363517,2023-12-27,59.006029448792
L00134,518977.01582838007,2024-05-22,99.00106914048563
L00782,328265.0027955701,2024-08-05,116.0070522358162
L00409,1392735.9822272058,2024-02-28,35.99141026303997
L00970,682471.999275376,2024-03-11,35.983675790752876
L00508,1360596.00077779,2023-05-13,45.97884133741873
L00877,1677453.0043581824,2023-05-12,59.996997357188135
L00505,308227.9889264805,2023-05-05,78.99336882891397
L00719,172824.0054600778,2023-02-28,32.98982471779047
L00348,2031708.0053849283,2024-07-08,118.98969548026032
L00387,1593700.0122759675,2023-11-20,80.00261845945627
L00001,1732445.0065046481,2023-05-30,24.000278679598512
L00361,1783212.9946503637,2024-05-15,77.98811897217975
L01134,1202401.0114964086,2024-08-16,118.9934799857012
L00476,985925.9901689783,2024-03-12,5.005983186952791
L00778,880604.9940651095,2024-07-01,58.00280000773786
L00754,1470513.9915673516,2023-11-27,9.998888121898379
L00173,1222862.9908438802,2023-11-25,9.984721905753284
L00451,1317962.0028999075,2023-07-06,64.9943941336367
L00126,1751500.0163493194,2023-10-03,98.00378545023246
L00931,1224704.0029448054,2023-12-27,102.99947757361461
L00531,853528.9981812644,2023-11-13,68.99509797861297
L00091,1038301.0293939568,2023-08-24,9.006435799501967
L01162,1478775.0108545783,2023-07-18,59.001868115869335
L00182,1715178.9985861417,2023-07-28,71.99703051823758
L01027,1345689.0132144424,2024-01-27,55.000660642505146
L01000,1260556.0132437686,2023-06-08,65.99710787537481
L00252,351045.0006715492,2024-02-06,108.00561786430342
L00070,1903299.0059993942,2024-01-22,107.016312219262
L00132,1973250.0026199732,2023-08-07,94.00725526080372
L00301,1228654.0112233346,2023-09-26,110.00890361180095
L01133,1151401.0020858482,2023-08-24,17.009865195933685
L00327,1228789.001843024,2024-04-24,61.99651584463782
L01020,1642954.998088233,2023-09-20,68.00395403815992
L00500,284579.9944149958,2024-03-19,34.98375818926273
L00666,1646701.9903176373,2024-03-24,15.009535518693845
L00919,235531.02085971925,2023-07-09,76.00864469352673
L00496,208093.01059553894,2023-11-21,100.98177348259475
L00339,1699185.0076111832,2023-07-11,6.002355867254223
L00964,1290490.9981697802,2023-07-02,93.002197677986
L00165,1724483.998038388,2024-01-29,97.99943428679859
L00029,413548.00059996283,2024-03-23,57.002275594325354
L00517,1679332.0082697852,2024-06-11,32.02262704132272
L00194,303523.9998468259,2023-09-06,21.019969487075333
L01104,886595.9923800761,2023-11-15,49.99652148622313
L00170,1857421.9937636463,2023-10-02,42.01154303664219
L01059,1084815.9924302243,2023-10-12,34.99391103063567
L00174,1682425.9972099569,2023-07-11,86.99571098789299
L00519,1306261.9885316484,2023-11-16,16.012671049029663
L00969,744728.0045953293,2023-12-08,6.989384316763408
L00702,1744116.0016624553,2024-05-08,66.01793404511128
L00492,1859727.993523117,2023-04-09,90.02145042237458
L00074,1998241.016813071,2024-06-27,44.006132078945015
L00981,1443576.005425296,2023-10-21,25.004482390004327
L00588,1040496.0089807367,2024-04-09,95.00394420214931
L00235,1053858.982764453,2023-11-22,62.99993528025932
L00215,1022036.0012725344,2024-04-03,113.98457975953451
L00947,211811.01693039658,2024-05-02,77.99532855358912
L00133,825686.0057300809,2023-12-20,100.00133799788067
L01156,1657591.0124230112,2023-06-02,78.99263360409691
L00733,1411357.9986825169,2024-03-25,7.99762715804712
L00941,1609021.010333005,2023-07-03,63.00239047221944
L00186,585805.0085361593,2023-03-28,64.01834632730301
L00042,317845.9969472368,2023-10-12,102.99706492143818
L00109,1814665.0004198856,2023-09-24,21.984529593472192
L00849,1514836.0120956574,2024-01-25,115.99144278893577
L00569,1371195.9909518263,2023-10-15,94.99838894176655
L00651,406057.01869892725,2023-06-08,56.022995482569925
L01001,1765934.9801608834,2023-04-01,28.009472529438728
L01166,745747.0023045626,2024-01-18,106.01175721999074
L00484,272034.9907284866,2024-08-30,116.0308557141154
L00469,136756.0001062314,2023-12-02,52.00620589801672
L00025,1200285.9983629594,2024-08-05,85.0025059466074
L00661,1261263.990107033,2024-05-07,64.0031836374101
L00680,1819312.9927674194,2024-05-13,95.00594078560347
L00753,1924217.9940527994,2024-04-18,86.02006611329264
L00994,479271.01596024976,2023-01-15,4.9913747760069
L00367,754250.9848884415,2024-05-05,115.00907842777126
L00840,148296.99645241827,2024-05-20,84.99798843009182
L01053,753296.0185228927,2023-10-31,13.998717715696127
L00384,1814034.9895664512,2023-11-16,54.01682586697772
L00455,1000980.9951895672,2023-09-30,119.003137456829
L00265,473311.99805398844,2023-10-15,93.00087643809945
L00761,832045.0042301326,2023-08-28,46.99270498597631
L00980,367084.98757350625,2023-06-12,72.00250365342023
L00445,647015.9887677014,2023-07-06,9.012656876512235
L00396,742620.0060015114,2023-10-05,42.000629769051294
L00742,545167.0096223471,2023-10-02,59.01520261154897
L00177,1270616.0015557874,2023-05-29,101.00876038369894
L00019,1492785.9892904304,2023-08-30,38.998814214806174
L00949,357662.99490726163,2023-11-26,93.98571667792105
L00815,1474944.9813603656,2024-03-22,83.00732952384229
L00596,320126.0067381375,2023-11-26,73.98937303385387
L00062,450851.9996457032,2024-05-19,77.99867085326851
L00273,1141401.004890366,2024-01-13,105.9859255571704
L01126,808372.9964070168,2023-02-26,31.001644383970838
L00279,1367990.992751107,2023-10-13,105.00235948704342
L00842,1190669.9971260086,2024-07-31,91.9991404002985
L00369,595604.9967213955,2023-03-19,14.996175557271311
L00887,999127.0128441056,2023-07-21,84.02157347554589
L01015,1634989.0074864335,2023-09-03,117.00599816306868
L00860,1505136.010513609,2023-07-15,46.993911278165
L00721,634513.0098935999,2023-12-16,99.00385278637266
L00826,1372828.0058510664,2024-02-03,11.997562172907404
L00548,943381.9817722242,2023-12-31,70.00281307441969
L00880,683500.0031189622,2023-07-30,91.00439438912856
L00900,536756.99186253,2024-05-06,51.010644400831005
L00457,229304.00103992774,2024-09-05,118.01774876950083
L00394,1873025.9982075286,2024-01-08,10.994039095558385
L00676,124982.9890190485,2023-05-07,18.982490549440513
L00912,1558052.999094192,2024-03-16,53.998249133593944
L00965,795842.9991851692,2023-10-28,50.99165310906968
L00376,692834.0078959719,2023-03-10,64.00823955369121
L00413,1844713.993827099,2023-03-30,83.99581030662374
L00075,480094.0052296597,2024-02-15,10.008301754686839
L01122,1301973.0042223642,2023-10-11,51.005892502457336
L00863,694501.9764669199,2024-05-26,51.00787427248197
L00501,692267.9891170581,2023-08-10,27.017031536526044
L00942,528258.0015817237,2023-07-10,87.01510350942151
L00617,801197.0120004708,2023-10-17,75.99762122076193
L00115,1858182.9985691474,2023-07-08,94.99507332844861
L00418,1312982.0037376028,2023-04-13,13.000377477307058
L00602,285878.00618375273,2023-12-18,76.0037156969151
L00605,1502915.9892336428,2024-04-13,95.00486908657506
L00090,514194.9932494323,2024-05-21,103.99329752546036
L01149,1288816.9892207328,2023-05-07,31.02085708966742
L00499,811717.9941574471,2023-09-01,21.998793830279503
L00876,884518.0110680393,2023-02-22,47.00901018361758
L00927,1384195.9753677158,2023-10-28,35.00093741081835
L00999,1856711.9971329384,2023-04-13,74.00785195153816
L00012,1870887.996591937,2023-08-02,19.01101635274013
L00397,1507445.0008634257,2024-02-05,88.01099430277226
L00755,1589158.9894557938,2023-08-14,65.99725656213317
L00556,1652036.0016705424,2024-01-24,99.00796884568125
L00043,1928695.0149990374,2024-03-21,101.01430681824274
L00168,967201.9941603462,2023-09-01,79.00916569131955
L00417,1629134.9840391644,2023-05-04,116.00738603402786
L00577,1030108.0079522609,2024-08-07,94.01007384263077
L00268,1330385.9921725122,2024-01-30,30.9900820239526
L00808,1783158.0009506766,2024-07-28,100.99198827159071
L00427,942856.9973559228,2024-07-21,100.00561932901974
L00691,282091.99027871876,2024-06-18,101.99232888998125
L00545,1917895.9859359805,2023-12-16,32.99303985766026
L01123,1294670.0041677058,2023-06-21,45.9909267227407
L00675,1398091.9772156887,2024-04-15,49.99335964476434
L00690,503932.00910176605,2023-05-13,118.99313075287553
L01179,925579.9870254804,2023-07-07,65.00725527076479
L00866,105416.01477407807,2023-06-14,38.00030079708536
L00102,1825183.9947555338,2023-09-09,23.004816775077913
L00440,1932085.0220135618,2023-10-29,71.98589817969477
L00059,776586.0083596872,2023-05-01,115.99337268227244
L01121,1252917.9771577672,2024-01-07,60.004837962876955
L00324,1537235.0164131322,2023-11-26,6.008076012022019
L00975,308983.01142457017,2023-12-24,40.98320517533894
L00412,184809.00164557234,2024-05-25,106.99666027115288
L00856,1220846.997786186,2024-06-30,61.99222236762021
L00821,1895334.9944382566,2024-02-11,53.00362203323657
L00045,480963.0043843597,2023-11-17,91.00566761039909
L00050,655225.002148367,2023-07-11,45.01294693970146
L00850,1605736.0046345533,2024-03-06,71.98431859041087
L00241,899303.9890387298,2023-08-31,91.99506980049131
L00171,814052.0108962351,2024-05-21,10.002165656298939
L00524,1029697.9951030881,2023-11-12,17.007114296291046
L00766,1341279.0068093555,2023-10-15,72.97245504582878
L00839,1686755.9807666384,2023-10-11,86.01420648725025
L00424,1521563.0058737716,2024-06-06,49.9955319369635
L00381,357251.980930202,2023-11-11,113.0145173920625
L00610,1635927.0056970972,2023-08-20,60.01752429512167
L00677,654601.9956729345,2024-03-27,82.99285409632114
L00345,1548929.9801780016,2023-07-10,88.00873149185004
L00110,1644740.0011042082,2024-07-04,114.01926885676727
L00278,1063146.993393165,2023-10-07,39.00894811934519
L00678,979898.006868863,2024-06-27,47.003395107370615
L00571,1174725.010603751,2023-12-03,38.990665582556815
L00359,1384521.018728933,2023-12-20,38.99937228822791
L00599,1782209.0077684976,2023-04-26,106.99373668656837
L00391,414127.00434000796,2023-02-03,16.99199530957573
L00894,1222138.004265946,2023-12-10,36.99028890072451
L00693,1516082.9811795126,2023-10-14,88.00299317615378
L00728,1346677.9887060574,2024-03-19,78.97542127236413
L00363,1460653.010468865,2023-11-06,55.004056382354925
L00597,1194547.003304314,2023-09-06,64.01252455894851
L00428,1678297.0004835902,2024-03-27,103.00777646701127
L00071,985345.0053568992,2023-04-23,91.00369628586469
L00322,1643866.0151900193,2024-05-10,99.99741299528152
L00653,1067720.0064420253,2024-03-11,35.00057775570074
L01066,429431.00265865796,2023-06-05,97.99873203408622
L00108,975994.0015222835,2023-07-16,90.99010978866801
L01109,1587449.9848836993,2024-06-26,80.00818317218794
L00356,1226125.9991608819,2023-09-16,102.98239797474211
L00951,853222.0112858408,2023-05-05,28.999354291629345
L00343,151292.97721827764,2023-11-23,70.9834866711127
L00355,1668996.0027073193,2023-09-27,47.991134616238874
L00024,1309510.9967114353,2023-10-16,91.01153565992574
L00044,902583.98830808,2024-05-17,92.99212010593197
L00244,1806308.0044735614,2023-08-21,28.025137043667108
L00738,800840.0109172206,2024-02-01,44.989668030272206
L01136,1659987.9905990548,2023-06-24,74.98111095552005
L00368,1705011.9812371975,2023-09-27,5.988570040937719
L00164,1345215.002454942,2023-04-15,91.00086920910009
L01116,193622.0115973556,2024-04-18,5.9935596354966085
L00333,1199060.0036398112,2023-10-03,110.99197752859811
L00989,1827055.0068457327,2023-05-06,13.005161317777635
L01173,593292.9830429925,2023-03-21,5.994428163766115
L01002,1715468.9971407843,2023-07-03,57.01285397694468
L00378,192964.982465124,2023-02-13,16.993529310558102
L00310,806273.0033816242,2024-05-16,72.0097018318519
L00156,444559.0020985711,2023-08-16,18.001738244967207
L00211,1864352.995972155,2023-08-12,92.00222043825204
L00087,1508971.0041794921,2023-08-18,61.97633424997336
L00169,801200.023376996,2024-02-09,49.00234264326607
L00995,475305.0084513826,2023-06-27,32.99543991354025
L00052,1651119.9840617643,2023-05-07,96.99900831007325
L00439,913360.9979315681,2024-03-10,41.00798684779067
L00550,1124097.0119639907,2023-04-19,36.98527294098941
L00491,1994536.9777188525,2023-11-14,29.004887235219503
L00426,369765.00057164166,2023-03-29,8.999071438316047
L00136,292514.0009876605,2024-01-12,8.000858876698791
L01192,105934.01758791677,2023-05-21,84.01143106696324
L00055,967809.9817714774,2024-05-13,15.998792375334787
L00079,1727531.0118109307,2023-07-11,11.991610860090356
L00431,1349176.0058474597,2023-06-07,80.98505079451283
L00185,1015962.0273857722,2024-06-18,88.99464048660526
L00057,665657.0123406308,2024-04-06,118.99182366158551
L00943,411119.9672622131,2023-06-22,111.00849592046771
L00851,728656.0066485918,2023-12-09,32.007746532629284
L01164,521266.9983883778,2023-09-18,80.99531202410579
L00219,357683.9926564856,2023-04-20,86.01000298902805
L00845,1740335.0043609326,2023-02-02,19.998936108905315
L00114,893786.9974527154,2023-05-18,95.00532106584033
L00549,1116437.9874974426,2024-01-11,20.009435873153777
L01019,754704.0012669939,2023-10-21,15.99468508010297
L01073,694463.9945803024,2024-06-02,113.99788723234109
L00175,729635.0074620243,2024-06-16,81.99302965339912
L01023,1209691.9974998974,2024-02-18,21.002753755672867
L00616,1874609.98676448,2023-12-03,53.00509931637192
L00514,1001295.0040173434,2023-11-06,89.00708538855092
L00462,1072557.0046881158,2024-07-01,102.0078840533719
L00287,1769307.9947440247,2024-04-12,119.99182915068386
L00382,1664177.0027559139,2023-07-08,86.9966763803894
L01008,1327692.9928978798,2023-10-07,76.9917871593796
L00671,472317.9933493561,2024-08-15,106.99322272982268
L00535,242735.0048000658,2023-02-20,27.989193319565207
L00910,992409.9840223461,2023-06-23,119.00357182195062
L00293,1524749.9928251826,2023-10-07,18.996893390168825
L00124,747249.9946967369,2023-10-25,93.9847237080577
L00583,123389.00750918723,2024-01-20,28.008625476671327
L00141,859961.9848045171,2023-06-25,36.988332480821974
L00736,1485314.998972645,2023-07-13,42.01365766928147
L00082,862579.0051025209,2023-10-15,63.99216636923012
L00882,1416320.997271298,2023-05-22,89.00287421544641
L00740,688128.0111268775,2023-09-13,13.983286713873792
L01102,1597152.011437895,2024-06-13,86.00507009115226
L00909,1182777.001963684,2023-09-13,62.996254961765224
L01167,166381.00101540168,2024-05-17,39.9909657843735
L00937,1002849.001316453,2024-01-03,102.99716177442565
L00372,476315.0004116154,2023-11-11,58.9978316708457
L00890,1574192.9992944067,2023-12-05,93.0250802618942
L00157,707140.9954727011,2023-08-27,119.98899552525316
L00992,1891851.9999592265,2023-07-03,90.00895557773435
L00622,1298622.0186313735,2024-04-26,103.00147479808213
L01038,2077610.9998165478,2024-01-20,102.99457631095306
L00245,947139.999607548,2024-01-22,45.99860418958777
L00159,989284.005398544,2023-11-12,36.997828960784304
L00746,1962463.0014162327,2023-04-06,25.000505303783047
L00193,605540.0036561529,2023-08-09,104.02233180841846
L00534,846425.998015856,2023-03-05,14.015292793000118
L00904,1908657.9820911454,2023-11-04,39.9874762599406
L01004,897672.0050550887,2024-08-06,104.01474579699791
L01070,1228329.980606643,2024-02-01,11.985494355394405
L00414,827068.9996734426,2023-10-13,53.00459694279674
L01187,1453091.9882986571,2023-10-13,53.994475234052786
L00328,171684.00203109346,2023-07-13,46.994171815207295
L00129,1655762.0013284408,2023-08-23,12.013365678593141
L00695,1022484.9974281588,2023-06-03,38.00278604379271
L00631,1062614.9927377298,2023-08-19,108.98905341708526
L00275,522790.99945636693,2023-12-13,38.00575074703378
L01148,710770.9960813499,2023-07-20,27.014379839847685
L00309,582251.9884366269,2023-04-13,61.01004982708864
L00234,348063.0064869054,2023-10-10,12.98823811132889
L01048,1678873.9877455705,2024-03-13,66.99878643055789
L00623,901472.9881994703,2024-03-01,29.99791540721045
L00644,149221.99687757157,2023-07-04,82.99760625844047
L00479,1429666.983149543,2023-03-05,55.011045487473375
L00472,1743987.9853944485,2024-06-05,27.00222270157139
L00926,1781751.9848172113,2023-09-25,87.00797330210163
L01098,1916960.990790952,2023-11-15,67.00559564474176
L00627,544434.9954646222,2023-05-20,17.99214376049286
L00395,1320411.9998563186,2023-12-29,23.005190225102925
L00637,1909230.0139712035,2023-05-01,73.98979925160346
L00768,1320511.9956566528,2024-05-16,102.99438802375268
L00533,753148.0046502989,2023-10-21,59.99758989878275
L00718,444740.99570228613,2024-04-25,31.996217342676758
L00667,875307.0059173447,2024-01-19,83.00195079346398
L00598,1887557.982856999,2023-10-02,87.0083593782896
L00482,310349.00702018966,2023-10-14,17.991679785046408
L01103,934718.9924134979,2024-01-08,61.00168687938389
L00315,576701.0111836866,2024-02-28,95.9969827451973
L00729,2038930.0028623105,2024-04-19,38.01355707524258
L00210,489309.98591264914,2023-03-27,18.009962646147624
L00934,1641401.001762839,2024-02-01,9.017471786037369
L00434,1229894.9940033532,2023-09-05,14.007331421324603
L00329,674494.9996339002,2024-02-28,13.992987418087546
L00261,807364.9841582951,2023-05-15,77.9830434705709
L01117,421379.9902096419,2023-07-09,98.00856021311064
L00307,1842946.0043514536,2023-03-25,36.99878043797188
L01067,1443635.9894427194,2024-07-02,104.01814677809689
L00928,1278517.9940247189,2024-03-09,61.99945371867851
L01025,1143382.022681484,2023-01-30,7.013261840631506
L00271,970384.0035236989,2024-01-23,119.00529003595669
L00291,1334799.0031254918,2023-08-15,67.98954292392081
L00813,1829813.9931837677,2024-04-09,24.005531970903093
L00097,1436356.005283842,2024-06-29,88.00169082629579
L00888,531678.0080347497,2023-07-01,86.00542367406855
L00819,157641.98567415553,2023-03-21,4.999392363399748
L00032,291629.99949534505,2024-03-02,9.019026789596152
L00763,1531834.0019770216,2023-10-31,89.99763962613035
L00954,900777.0030190635,2023-07-17,53.98051378995472
L00320,902438.0024605755,2023-03-03,39.003439928714585
L00299,1608629.9973865296,2023-02-16,24.013374803729246
L00200,1935452.9912859383,2024-03-16,94.00559210757298
L00561,1035135.0008839193,2024-03-20,46.997229118052076
L00179,1017871.0104852954,2023-12-28,119.98153687360556
L01132,1575396.9864440404,2024-01-04,54.98145125208063
L00089,938069.9818642384,2024-05-19,78.00830345366384
L00788,1022642.9954748503,2023-09-09,4.99865961548179
L00725,1825941.0092537592,2024-02-06,70.00243895282695
L00827,1794844.989457011,2023-09-03,95.00489508563105
L00209,1636372.992688945,2023-05-30,102.99979233049295
L01040,1274511.012731831,2023-06-26,66.98438142492876
L00297,1500943.9956415475,2024-05-29,66.00640717480933
L00998,889841.9923597028,2024-02-21,60.011680562803676
L00498,1368621.9898731727,2024-04-02,55.99414963343857
L00835,298170.00632141466,2023-08-15,112.99694217116304
L00430,1250033.0060158607,2023-05-10,97.98947078571169
L00507,988528.0066679383,2024-05-17,104.00036011432756
L00831,189686.99305191435,2024-08-06,107.99816568692496
L00694,901276.9991531849,2023-11-30,105.00999505896658
L00011,1494574.0062207007,2024-02-13,12.977756202391886
L00848,1048187.9825844894,2023-10-23,73.99954522134428
L00463,524758.0028862796,2024-06-09,33.00574820501306
L00199,1096482.97537849,2023-08-29,4.993599635553904
L00060,247840.000844516,2023-06-13,54.00247448524932
L00907,1705558.0083794366,2024-07-12,92.9853141131736
L00997,1110623.0224408181,2023-10-12,109.00468767026756
L00276,1657768.0053872443,2023-12-08,103.98296686611467
L00809,1653101.0075858603,2023-04-30,65.99986835865
L00908,612104.0121483617,2023-01-23,20.013270626589176
L00658,1339817.9980640665,2023-09-16,77.01805963676627
L00957,1745370.007552277,2023-11-12,72.9910892987006
L00886,1064984.9870735512,2024-05-19,49.993492739926495
L00221,1052529.0106171,2024-01-26,46.99828623408069
L00789,1775311.9931244745,2023-04-08,92.01018740721102
L00712,790458.007400096,2023-07-22,42.998616345506356
L00714,678777.9931731952,2024-01-01,55.99916865891721
L01113,745539.0000829176,2024-01-15,11.992920557366949
L01191,1951892.9969353897,2023-04-27,84.99727049793766
L00790,1792897.9899882486,2024-06-16,87.00836672309788
L00416,491584.0102895011,2023-07-05,15.986469905971616
L00899,595972.9985408502,2023-09-06,50.99817436453645
L00935,1943764.0172954802,2023-11-16,72.98772856867595
L00266,241154.01004080064,2024-07-09,114.00478081807029
L00632,1754562.9950506843,2024-02-11,47.994598705836324
L00248,1237706.9952260577,2023-11-12,14.990595457386252
L00683,472388.0059398642,2023-07-14,112.00555445134736
L00559,973104.9898432014,2024-03-15,63.007917845714196
L01137,1105993.0194832115,2024-04-24,102.00164329383252
L00968,1953954.99705772,2023-05-24,103.00906300589818
L01005,1650800.9956825487,2023-04-15,41.98981715591772
L00985,730135.9826399023,2023-12-27,87.02896977443558
L00295,496496.997312588,2023-04-11,30.014996755529683
L00520,1700492.0108558876,2024-05-24,27.02643575515582
L00771,1446559.0106900847,2024-06-23,75.01057285939444
L00084,1212611.9914549731,2023-12-28,10.000600772072325
L00232,330326.99507726583,2023-05-02,53.99121359476765
L00621,278003.9906275575,2023-04-04,88.99928134347253
L00334,1505769.0064695105,2023-07-05,29.00881666802934
L00130,1420030.0009178827,2024-03-15,43.01346062353575
L01012,803664.0053054085,2024-03-29,93.99844146669815
L00645,283137.993334981,2023-04-27,53.99894026102298
L00974,1276780.9977507049,2023-05-13,118.99629255694845
L00383,1167852.0189562445,2023-02-11,18.00108200494109
L00868,1120560.0110907373,2023-09-26,84.98996680798815
L00543,1545887.9855727062,2023-12-30,92.9874736408218
L01194,940776.9943851529,2023-11-26,50.00159050114866
L00875,388480.9803505524,2023-11-20,67.0074746084311
L00332,1591986.9903215917,2023-02-25,14.996220430922591
L00410,1397143.9872881258,2024-08-05,118.02092924347231
L00077,533146.9869883934,2023-09-22,85.00103168988323
L00869,1275057.0156878275,2023-05-31,61.00901219589452
L00139,1480714.9934612184,2023-09-13,99.00850816799205
L00544,1362663.9880209765,2023-11-26,28.99767677878515
L00674,1739068.006763645,2023-05-24,21.99562306219443
L00921,1592408.003930477,2024-05-08,8.985563804095296
L00064,650221.0022768279,2024-04-29,29.006964239834726
L00142,351538.99300479656,2023-06-19,7.990565138063926
L00717,1541842.0030217578,2023-10-31,96.98538667121188
L00377,1925032.0053661165,2024-03-28,79.99665521635504
L00364,1427349.0020872832,2023-10-10,34.98791494459798
L00140,1043593.0133889852,2023-09-01,66.98138396019591
L00885,913010.0072140499,2023-11-15,53.99375005209836
L01042,690784.9954705696,2023-10-06,12.996834571959335
L00225,1587525.0064551474,2024-01-20,105.99585103930715
L00515,755634.9888703108,2024-01-18,73.98972334502422
L00267,135289.99610681817,2024-07-12,87.0007354215924
L01170,1842847.991676625,2024-02-14,43.994238587221766
L00487,217077.00732630474,2024-03-03,68.01271580054934
L00353,376621.99881070683,2024-02-06,72.99233805705627
L01006,502063.0063504391,2024-07-19,110.99791142203308
L00618,1864820.003374486,2024-02-05,108.01277226993595
L00668,784913.9920887273,2024-07-15,61.98227478797621
L00775,1848661.994423931,2023-07-11,6.981709112674266
L00554,434373.9869181399,2023-10-26,8.979054758007516
L00576,313505.005035867,2023-02-26,47.991347322754685
L00915,1938228.9802817786,2024-01-30,11.999344244121122
L00466,733038.0013173549,2023-08-21,47.99821127728379
L00591,1014983.0081538219,2024-05-25,104.98170888808417
L00765,1541585.00706455,2023-09-09,97.00872458941373
L00635,1100357.9969112661,2023-08-07,9.989092698822615
L00838,585877.0056294976,2024-06-30,55.99393940192384
L00290,866155.9972911292,2024-05-30,19.991408353767426
L00040,669467.0021964221,2023-05-22,32.002321884859654
L00031,1917126.0050383306,2023-08-19,107.99033319555224
L00243,957646.0055970072,2024-06-26,87.98272368614636
L00429,1155367.9901842447,2023-12-27,90.00147417098205
L00137,1550766.9914877624,2024-02-06,70.99307081680222
L01101,233149.00083972464,2024-06-21,62.99569470453705
